ds,yhat,yhat_lower,yhat_upper
2021-06-07,43.68095389707378,37.19584091707235,49.83603744684403
2021-06-08,44.203184401623545,38.10993492006109,50.45166558470364
2021-06-09,43.483646204709125,36.95610545237473,49.89253444796238
2021-06-10,43.7015300373819,37.051262279279904,50.090827871180494
2021-06-11,43.66113774423759,37.12679399382961,49.675901041605066
2021-06-14,42.73245343423169,36.26188191944026,49.39958253420639
2021-06-15,43.33682907534875,37.06889152836321,49.24390736543026
2021-06-16,42.70678853815569,36.50267133030337,48.52629594727547
2021-06-17,43.02021209648391,36.97599141328477,49.33829916940836
2021-06-18,43.08008239237874,37.64697560272838,49.152729207082984
2021-06-21,42.46752054652441,36.87422226217315,48.833708734782064
2021-06-22,43.1782013245497,36.9415674831364,49.22207886165859
2021-06-23,42.65295484578261,36.30358470537563,48.432156002306
2021-06-24,43.06856113262196,37.099880451206154,49.86923917070972
2021-06-25,43.22696852141053,37.20107691085738,49.68811487022286
2021-06-28,42.87887978899461,36.69790048625445,49.2116587977459
2021-06-29,43.66463188326356,37.090493260303866,50.46699526186268
2021-06-30,43.20675851684057,36.57039036048934,49.311400967663694
2021-07-01,43.681469581237,37.687027509162874,49.824561644722
2021-07-02,43.890227482239645,37.95549165590012,50.411620895214845
2021-07-05,43.63710489840684,37.42394642319341,49.75670590426357
2021-07-06,44.435077451526354,38.31404853085315,51.353875868726334
2021-07-07,43.97956808214682,37.37321216590084,49.80423647408701
2021-07-08,44.44684648856618,38.21739671251526,50.51071382534155
2021-07-09,44.63834174783475,38.65694327423896,50.64866879071299
2021-07-12,44.278690794724305,38.15892970309161,50.92727248990819
2021-07-13,45.02444405598281,38.288578490516926,51.72292349454006
2021-07-14,44.50938011188295,38.14329515484772,50.914769749123664
2021-07-15,44.91052629658726,38.38695888955784,51.38977389726637
2021-07-16,45.03035213365088,38.51461875507383,51.19130536023154
2021-07-19,44.43102897800158,37.645534277542744,50.87954709312799
2021-07-20,45.092246056181146,38.593662753972296,51.55383602380373
2021-07-21,44.49223898661543,38.09483095111102,50.9774714705865
2021-07-22,44.809231219556004,38.164548280113856,51.01696289348085
2021-07-23,44.84689656123307,38.30969916651108,51.19384686182344
2021-07-26,44.02483300396549,37.555866849174976,50.42272307308311
2021-07-27,44.62342169953547,38.46982293774901,51.23713408727169
2021-07-28,43.968268705717364,37.87624703731818,50.72558696874864
2021-07-29,44.23845415676086,38.07557252967432,51.121421333234714
2021-07-30,44.238385607464664,37.58473579348973,50.312819567927875
2021-08-02,43.36273761715892,37.15865088293384,49.683239909474246
2021-08-03,43.96426170859642,37.76696844357448,50.20073369020959
2021-08-04,43.32247514815829,37.45980393008162,49.71256999129103
2021-08-05,43.61621154993326,37.254354300893446,50.11028615782656
2021-08-06,43.64945541295409,37.7341508685256,49.925017937312205
2021-08-09,42.92557249372154,36.76690399097617,49.24850893211868
2021-08-10,43.59195580117507,37.235973109133305,49.761522964499186
2021-08-11,43.0203370393073,36.34784506459243,49.210255255016136
2021-08-12,43.38830024656826,36.9620936805935,49.75067426250264
2021-08-13,43.49851006537977,37.01510546876425,50.17271654715598
2021-08-16,43.00824831032436,36.65747998326457,49.009097578807015
2021-08-17,43.748860096245906,37.55042848147755,49.99547353778912
2021-08-18,43.24747421202279,36.67917654732182,49.87830940964672
2021-08-19,43.68048797602425,37.61869826658994,50.11327212977708
2021-08-20,43.84949127793816,37.64532355597393,49.861007402856785
2021-08-23,43.489426875911604,37.10727808736031,49.42068930740331
2021-08-24,44.255979169727915,37.839250122135724,50.40908876687663
2021-08-25,43.770881139347985,37.60240699185072,50.01074452272433
2021-08-26,44.21080120878847,38.29940478780394,50.734344726481446
2021-08-27,44.37745008889295,37.93883388150752,50.3639096828533
2021-08-30,43.958674946779595,37.50930263875401,50.55863772263389
2021-08-31,44.690570520243476,38.471506216075774,51.1535593101684
2021-09-01,44.165032375211815,38.5421031590705,50.63503588507886
2021-09-02,44.55941307213104,38.2221118784755,50.882953410534704
2021-09-03,44.676528426595794,38.59111222731512,50.89624392613651
2021-09-06,44.09691897623544,37.48143403507727,50.216175569541576
2021-09-07,44.77507587917217,38.15691244947984,50.88897094613543
2021-09-08,44.19763881247823,37.587205081259135,50.35475071639581
2021-09-09,44.54300678334969,38.41304782679509,50.67763655905209
2021-09-10,44.614946714943734,38.052231454240186,50.554078534466015
2021-09-13,43.930530877380114,38.036843116338424,50.3960654347796
2021-09-14,44.585853997029346,38.09085626387065,51.09409063811658
2021-09-15,43.99218019753727,37.82416618677847,50.42818040160456
2021-09-16,44.32799619400142,38.11708527885018,50.947019625877594
2021-09-17,44.39699753277019,38.1577516375252,50.530702466620326
2021-09-20,43.74048746241262,37.60834791996225,50.12225617898651
2021-09-21,44.415696149925886,37.92806327735282,50.42071493148543
2021-09-22,43.84608808047831,37.22475078845524,50.28151104546555
2021-09-23,44.20935070559746,38.15963943284007,50.338247735858936
2021-09-24,44.308320361452274,37.93708775263472,50.374139581231134
2021-09-27,43.747807158100386,37.361621554719974,50.123209780844256
2021-09-28,44.454035053853616,37.99430352013293,50.32262123523841
2021-09-29,43.913524739103245,37.64317808848359,50.45461116798951
2021-09-30,44.30318877258684,37.83953134650487,50.71752110078236
2021-10-01,44.42516783375418,38.25946558946903,50.46836935431034
2021-10-04,43.907828998056175,37.39501157261679,50.2179304870876
2021-10-05,44.618544969725995,38.51479900870374,50.57241712205398
2021-10-06,44.07722113578559,37.932952290416935,50.07780696096475
2021-10-07,44.460738918427616,38.333465854985434,50.531701595134614
2021-10-08,44.57132398316866,38.52204108754932,51.141764478226435
2021-10-11,43.990774992226676,37.68392666718651,50.16207344897703
2021-10-12,44.67161424592855,38.533581230943994,50.930092823567286
2021-10-13,44.097063741035086,37.99944332891204,50.415912768402485
2021-10-14,44.444600864572756,38.12446888226098,50.71299816536663
2021-10-15,44.51708817464502,38.391605221209666,50.56891582561812
2021-10-18,43.81622912349085,37.473142805431124,50.35452392151568
2021-10-19,44.45762073463282,38.60344208284769,50.69778012049062
2021-10-20,43.8448201465686,37.316144047947596,50.05147454330126
2021-10-21,44.15590687182826,37.79197890880599,50.61056834123562
2021-10-22,44.19430175785104,37.96040264886137,50.469099456775005
2021-10-25,43.41009885019029,37.005860526627345,50.076428823568676
2021-10-26,44.03131800529463,37.43212222294182,50.24437588294813
2021-10-27,43.40264079683019,37.503630645442826,49.67244219129012
2021-10-28,43.70234589729337,37.42506894661708,49.832871638868646
2021-10-29,43.73399099892072,37.11508768070638,49.743959389498336
2021-11-01,42.957818996299295,37.052587580035166,48.81797828019946
2021-11-02,43.59103628595097,37.20765521686215,49.58191279185105
2021-11-03,42.97884461292727,36.91227153704236,49.36344034820175
2021-11-04,43.29935521493879,36.723522381567456,49.48900155179258
2021-11-05,43.35592162540667,36.475726791159566,50.28470561463205
2021-11-08,42.676689838056205,36.24707967975182,48.71940616125317
2021-11-09,43.348634767986944,36.90600907576874,49.71019010156517
2021-11-10,42.777827919146326,36.977203709807,49.355829444203486
2021-11-11,43.142017639297855,36.77795943371164,49.07992603124427
2021-11-12,43.24417439083346,36.06058999891866,49.4258947452745
2021-11-15,42.70906701896783,36.60934306377584,49.056613149943736
2021-11-16,43.43004535004411,37.31252441432167,49.86394417499519
2021-11-17,42.90799848175673,36.489157909532594,48.914406975398826
2021-11-18,43.320192819379685,37.04623247406165,49.66935575962274
2021-11-19,43.469106746690876,36.97354649990227,49.300215325351054
2021-11-22,43.06178959533285,36.81667042244966,49.44896200856248
2021-11-23,43.81954637468853,37.46894884208502,50.17587006645694
2021-11-24,43.330564068208886,36.86278468006188,49.83885431009419
2021-11-25,43.77165511102025,37.35034809249028,50.244284370689186
2021-11-26,43.944556581682214,37.49697978666946,50.444344525776465
2021-11-29,43.57803891094897,36.55436618405323,49.63237184268251
2021-11-30,44.33807226125784,37.97086692378622,50.51708625712012
2021-12-01,43.845400232890455,37.63264201298001,50.036380990400026
2021-12-02,44.27676605275653,37.92888527628451,51.21976826192029
2021-12-03,44.43423949504569,38.65796817930311,50.6068281689582
2021-12-06,43.986824110494375,37.7745137139364,50.00482273330879
2021-12-07,44.709320825192876,38.32062985368771,50.88961989986579
2021-12-08,44.17454051429681,38.22439698709674,50.724103051846505
2021-12-09,44.55978569912818,38.49033276240612,50.970668874701914
2021-12-10,44.667764205609004,38.35413684140167,51.304975466534586
2021-12-13,44.05897898272279,37.81464139545166,50.0833745219956
2021-12-14,44.72608676338777,38.449421987022696,50.971708380467774
2021-12-15,44.13653775004297,37.43080877566001,50.212417536299725
2021-12-16,44.468496249419076,38.503443303637,50.858463815742205
2021-12-17,44.525515026780695,38.06604121727188,50.67025155555528
2021-12-20,43.78565184728957,37.55747936872426,50.16719877828321
2021-12-21,44.418629731678855,38.18955782311298,50.082047488932474
2021-12-22,43.80066921470123,37.647466612958674,50.50003888089056
2021-12-23,44.110343545002074,38.44537323940152,50.7391782503692
2021-12-24,44.15149827809644,37.86686362238677,50.32106981491583
2021-12-27,43.40362887545083,37.085863544566614,49.47403980754357
2021-12-28,44.04685412657161,37.564490802384796,50.38019866006844
2021-12-29,43.44514964528767,36.96086702898224,49.81326089689197
2021-12-30,43.77664598000088,37.19751680811307,50.327379347382866
2021-12-31,43.84464449411246,37.16632060221225,49.620137512080525
2022-01-03,43.20076916012092,37.04262545731752,50.10133310105127
